2.909539220218832156e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
2.958853444290337809e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.008167668361843461e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.057481892433349113e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.106796116504854766e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.156110340576360418e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.205424564647866070e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.254738788719371723e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.304053012790877375e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.353367236862383027e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.402681460933888680e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.451995685005394332e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.501309909076899984e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.550624133148405637e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.599938357219911289e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.649252581291416941e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.698566805362922150e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.747881029434427802e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.797195253505933454e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.846509477577439107e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.895823701648944759e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.945137925720450411e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
3.994452149791956064e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.043766373863461716e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.093080597934967813e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.142394822006473021e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.191709046077979117e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.241023270149484325e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.290337494220989534e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.339651718292495630e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.388965942364000838e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.438280166435506935e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.487594390507012143e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.536908614578518240e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.586222838650023448e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.635537062721529544e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.684851286793034753e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.734165510864540849e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.783479734936046057e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.832793959007552154e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
4.882108183079057362e+00,4.450000000000000000e+03,8.500000000000000000e+02,4.000000000000000000e+02,5.500000000000000000e+02
