Time (s),Thrust (kN)
1.3533533533533533,2.899410372192253
1.3573573573573574,2.896072521650886
1.3613613613613613,2.892738513699841
1.3653653653653655,2.889408343915463
1.3693693693693694,2.88608200787919
1.3733733733733733,2.8827595011775444
1.3773773773773774,2.879440819402132
1.3813813813813813,2.876125958149632
1.3853853853853855,2.8728149130217946
1.3893893893893894,2.869507679625431
1.3933933933933933,2.866204253572412
1.3973973973973974,2.8629046304796586
1.4014014014014013,2.859608805969138
1.4054054054054055,2.856316775667858
1.4094094094094094,2.853028535207861
1.4134134134134133,2.849744080226216
1.4174174174174174,2.846463406365017
1.4214214214214214,2.8431865092713737
1.4254254254254255,2.8399133845974065
1.4294294294294294,2.8366440280002423
1.4334334334334333,2.8333784351420066
1.4374374374374375,2.8301166016898187
1.4414414414414414,2.8268585233157872
1.4454454454454455,2.823604195697002
1.4494494494494494,2.8203536145155303
1.4534534534534533,2.817106775458409
1.4574574574574575,2.813863674217641
1.4614614614614614,2.8106243064901886
1.4654654654654655,2.8073886679779676
1.4694694694694694,2.8041567543878423
1.4734734734734736,2.8009285614316197
1.4774774774774775,2.7977040848260413
1.4814814814814814,2.7944833202927817
1.4854854854854855,2.7912662635584407
1.4894894894894894,2.7880529103545366
1.4934934934934936,2.784843256417501
1.4974974974974975,2.781637297488677
1.5015015015015014,2.7784350293143074
1.5055055055055055,2.7752364476455327
1.5095095095095095,2.7720415482383847
1.5135135135135136,2.768850326853782
1.5175175175175175,2.765662779257522
1.5215215215215214,2.762478901220277
1.5255255255255256,2.7592986885175885
1.5295295295295295,2.7561221369298607
1.5335335335335336,2.752949242242356
1.5375375375375375,2.7497800002451886
1.5415415415415414,2.7466144067333196
1.5455455455455456,2.7434524575065495
1.5495495495495495,2.7402941483695167
1.5535535535535536,2.7371394751316873
1.5575575575575575,2.7339884336073528
1.5615615615615615,2.730841019615622
1.5655655655655656,2.727697228980418
1.5695695695695695,2.7245570575304714
1.5735735735735736,2.7214205010993138
1.5775775775775776,2.7182875555252752
1.5815815815815815,2.7151582166514756
1.5855855855855856,2.712032480325819
1.5895895895895895,2.708910342400991
1.5935935935935936,2.705791798734452
1.5975975975975976,2.70267684518843
1.6016016016016015,2.699565477629918
1.6056056056056056,2.6964576919306658
1.6096096096096095,2.6933534839671767
1.6136136136136137,2.6902528496206988
1.6176176176176176,2.6871557847772247
1.6216216216216217,2.684062285327482
1.6256256256256256,2.6809723471669282
1.6296296296296295,2.6778859661957464
1.6336336336336337,2.67480313831884
1.6376376376376376,2.6717238594458266
1.6416416416416417,2.6686481254910324
1.6456456456456456,2.6655759323734873
1.6496496496496496,2.6625072760169193
1.6536536536536537,2.6594421523497482
1.6576576576576576,2.656380557305083
1.6616616616616617,2.653322486820713
1.6656656656656657,2.6502679368391044
1.6696696696696696,2.6472169033073945
1.6736736736736737,2.644169382177387
1.6776776776776776,2.641125369405544
1.6816816816816818,2.6380848609529846
1.6856856856856857,2.635047852785477
1.6896896896896896,2.6320143408734338
1.6936936936936937,2.6289843211919055
1.6976976976976976,2.625957789720577
1.7017017017017018,2.622934742443762
1.7057057057057057,2.6199151753503958
1.7097097097097096,2.6168990844340327
1.7137137137137137,2.6138864656928376
1.7177177177177176,2.6108773151295845
1.7217217217217218,2.607871628751647
1.7257257257257257,2.604869402570997
1.7297297297297298,2.601870632604196
1.7337337337337337,2.5988753148723918
1.7377377377377377,2.595883445401313
1.7417417417417418,2.5928950202212624
1.7457457457457457,2.5899100353671147
1.7497497497497498,2.5869284868783073
1.7537537537537538,2.5839503707988385
1.7577577577577577,2.5809756831772606
1.7617617617617618,2.5780044200666734
1.7657657657657657,2.575036577524722
1.7697697697697699,2.5720721516135905
1.7737737737737738,2.569111138399995
1.7777777777777777,2.566153533955179
1.7817817817817818,2.563199334354911
1.7857857857857857,2.5602485356794764
1.7897897897897899,2.5573011340136707
1.7937937937937938,2.5543571254468014
1.7977977977977977,2.551416506072673
1.8018018018018018,2.54847927198959
1.8058058058058057,2.5455454193003475
1.8098098098098099,2.5426149441122283
1.8138138138138138,2.5396878425369946
1.8178178178178177,2.5367641106908865
1.8218218218218218,2.533843744694614
1.8258258258258258,2.5309267406733538
1.82982982982983,2.528013094756743
1.8338338338338338,2.5251028030788745
1.8378378378378377,2.522195861778292
1.8418418418418419,2.519292266997983
1.8458458458458458,2.516392014885378
1.84984984984985,2.5134951015923392
1.8538538538538538,2.5106015232751626
1.8578578578578577,2.5077112760945663
1.8618618618618619,2.504824356215689
1.8658658658658658,2.5019407598080847
1.86986986986987,2.499060483045717
1.8738738738738738,2.4961835221069535
1.877877877877878,2.493309873174562
1.8818818818818819,2.490439532435704
1.8858858858858858,2.4875724960819303
1.88988988988989,2.484708760309178
1.8938938938938938,2.481848321317761
1.897897897897898,2.4789911753123692
1.901901901901902,2.4761373185020608
1.9059059059059058,2.4732867471002584
1.90990990990991,2.4704394573247437
1.9139139139139139,2.4675954453976527
1.917917917917918,2.4647547075454708
1.921921921921922,2.4619172399990275
1.9259259259259258,2.459083038993491
1.92992992992993,2.4562521007683626
1.9339339339339339,2.453424421567476
1.937937937937938,2.450599997638986
1.941941941941942,2.4477788252353676
1.9459459459459458,2.4449609006134105
1.94994994994995,2.4421462200342132
1.9539539539539539,2.4393347797631777
1.957957957957958,2.436526576070007
1.961961961961962,2.433721605228697
1.9659659659659658,2.430919863517535
1.96996996996997,2.428121347219089
1.973973973973974,2.425326052620211
1.977977977977978,2.4225339760120255
1.981981981981982,2.419745113689926
1.985985985985986,2.4169594619535717
1.98998998998999,2.4141770171068826
1.993993993993994,2.411397775458032
1.997997997997998,2.4086217333194444
2.002002002002002,2.4058488870077888
2.006006006006006,2.4030792328439756
2.01001001001001,2.4003127671531495
2.014014014014014,2.397549486264686
2.018018018018018,2.3947893865121865
2.022022022022022,2.392032464233473
2.026026026026026,2.3892787157705837
2.03003003003003,2.386528137469768
2.034034034034034,2.3837807256814822
2.038038038038038,2.3810364767603813
2.042042042042042,2.3782953870653203
2.046046046046046,2.375557452959344
2.05005005005005,2.372822670809685
2.054054054054054,2.3700910369877564
2.058058058058058,2.3673625478691513
